ID,n,Disease_GUID
山西省_OUTBREAK_5343,33,e871a1aeb32e4813a9900783fa5dfa9e
山西省_OUTBREAK_5343,33,21518ac2d1124959871eb347cee35d45
山西省_OUTBREAK_5343,33,5a332490d96c40e5a5cb9ec091eac47b
山西省_OUTBREAK_5343,33,39e6be550eae48aa954301998b562ff2
山西省_OUTBREAK_5343,33,0c27473a27ba463c82793d7a13021de1
山西省_OUTBREAK_5343,33,91694f75df7e4ca49b994e9035665286
山西省_OUTBREAK_5343,33,a26852dbe1c643299e21c76d51ca1b55
山西省_OUTBREAK_5343,33,4705dc50d5e04f0b8de464a7d6e24c6e
山西省_OUTBREAK_5343,33,1cb7001b255041fd846c7d6224cd5725
山西省_OUTBREAK_5343,33,98fc1c33d65d43a4842ac9be316d7260
山西省_OUTBREAK_5343,33,b467a0ea41084b6a9c1192b2db75e36a
山西省_OUTBREAK_5343,33,d4ea43d579e740779b3793ab29025d45
山西省_OUTBREAK_5343,33,1dd896ac4cb14ea8a90d4db12e48e96e
山西省_OUTBREAK_5343,33,40f458d59fe2424b8cf36a7a47fd2385
山西省_OUTBREAK_5343,33,77ae49c8a8154cadbd6bcbe012f063c8
山西省_OUTBREAK_5343,33,a6139a6b604941c893a9987700a06b5f
山西省_OUTBREAK_5343,33,44657245a248467282a1d05cb0ddfb79
山西省_OUTBREAK_5343,33,56433b734c87490bba12ead5ecbaeb39
山西省_OUTBREAK_5343,33,1a399befc3cd4b65a172f916d84b6f19
山西省_OUTBREAK_5343,33,d5b2870a3da24852a37c51212982d42e
山西省_OUTBREAK_5343,33,11d71ebac0ce40d2b32b47d2a5c8b956
山西省_OUTBREAK_5343,33,0fac10f7ea974263b861c76e34f35047
山西省_OUTBREAK_5343,33,022fef60f44c4d37b0372132eeeefcd8
山西省_OUTBREAK_5343,33,c5254f1209dc4068b074269e2258be9b
山西省_OUTBREAK_5343,33,32e610a2bf2f474e9ed76da4a3b7dd71
山西省_OUTBREAK_5343,33,b8e9f7772e98456787d0e8ab6e378b6f
山西省_OUTBREAK_5737,2,65ac8f1eccd04becafe470d1f41db916
山西省_OUTBREAK_5737,2,b7bdb0e80d434d85904b207030bbba2c
山西省_OUTBREAK_5155,19,bbe7b5d4298b4cb99f5d576fa7a7acb5
山西省_OUTBREAK_5155,19,21284eebed2d4338b0361f5f9be7037c
山西省_OUTBREAK_5155,19,cf4f94cbae7e4d54b73bac7a4751dbb6
山西省_OUTBREAK_5155,19,43c766aef55f48cfb20443c0cdcc0662
山西省_OUTBREAK_5155,19,7dfd883455874ae0911082497bb4d14a
山西省_OUTBREAK_5155,19,aa21f6889222447e91eb1cdb7f9c601f
山西省_OUTBREAK_5155,19,cadb629f4ce14099a38ba79ea5adb9ae
山西省_OUTBREAK_5155,19,108b237f6e934fd4b8524e623fcc7b26
山西省_OUTBREAK_5155,19,340be0ca9f664ff6afa4ae5880ef3c62
山西省_OUTBREAK_5155,19,1110750efb3349e08ad9d39a7ebf3e24
山西省_OUTBREAK_5155,19,ab2abb5be4284f71b95c25fa55245c59
山西省_OUTBREAK_5155,19,1963254500f04db1a1b5c1da466b4e56
山西省_OUTBREAK_5155,19,f4e322ebddfe46089e2474c2520afdd8
山西省_OUTBREAK_5155,19,6e15c7ebda0b470cb8be3294d816f696
山西省_OUTBREAK_5155,19,90602427b72342db939fc16a11328060
山西省_OUTBREAK_5155,19,e3216012112146c8a7fbcbe23a42c799
山西省_OUTBREAK_5155,19,09cf19dff6fc4337a03b740213499881
山西省_OUTBREAK_5155,19,87718dd4552e45a38c1d04a83d9718a9
山西省_OUTBREAK_5155,19,53df0e49d2554abe94ffd892e3006e95
山西省_OUTBREAK_5157,51,4dd980a68db6445fbdd62def5d3095df
山西省_OUTBREAK_5157,51,975e6e4c977f475cac7a44f15bc730c3
山西省_OUTBREAK_5157,51,7114c1866d3a4a2384a8a21096961d02
山西省_OUTBREAK_5157,51,20e9955983d041038d91c148259117d3
山西省_OUTBREAK_5157,51,91c795512edf4c618f97ef464db04fc3
山西省_OUTBREAK_5157,51,8c606c9c3a634062b1026ec81eba8cfc
山西省_OUTBREAK_5157,51,8ae1993c0d554a179ded90954b8d654a
山西省_OUTBREAK_5157,51,eaf4d560adfa4390b33f946dff087c04
山西省_OUTBREAK_5157,51,aba20533089a49c6a848dce94cabff41
山西省_OUTBREAK_5157,51,12c387253d064d44bf3b8a1b618ae6ef
山西省_OUTBREAK_5157,51,e07aea03a75e459c8d040e5a4c517010
山西省_OUTBREAK_5157,51,c49e70bfb7b543d990caf2512b1b330b
山西省_OUTBREAK_5157,51,c1bde6738e854f399f5acc06f5be0f0f
山西省_OUTBREAK_5157,51,8f0aad45e7cb4cfb955b5e7b12e32661
山西省_OUTBREAK_5157,51,ced2d34cb3f7490db751c0a47a5ffc0f
山西省_OUTBREAK_5157,51,4c67a57c12a44854bf556610c9fa46f0
山西省_OUTBREAK_5157,51,558164969b9048c5bc719973978756f1
山西省_OUTBREAK_5157,51,d9d2e95d12ff4c3faca24440e4bd8d8a
山西省_OUTBREAK_5157,51,8593300205424245a8e2b0091d310055
山西省_OUTBREAK_5157,51,f72906ad8469452b99b2a091a6bf67a2
山西省_OUTBREAK_5157,51,2131af705a9a4f149e4760574b083016
山西省_OUTBREAK_5157,51,784ee7f74ea84ed18693d8e0f9105921
山西省_OUTBREAK_5157,51,caa1bf5a0c8d46d5987fcda010e73daa
山西省_OUTBREAK_5157,51,873c6f4e95434472ba1a96f547e93340
山西省_OUTBREAK_5157,51,aeb041f491ab475dabb6d6a5e2283002
山西省_OUTBREAK_5157,51,f6d7eca8bece494d961f620513934c43
山西省_OUTBREAK_5157,51,4992e4fea2184a41a55fc1b9bcb9ccd2
山西省_OUTBREAK_5157,51,3da78bef32994efca4637e5f71539b71
山西省_OUTBREAK_5157,51,e66bd3c2b94e4a49afbe742e61dce4a9
山西省_OUTBREAK_5157,51,a186c0a661af46c3921beea9b593b263
山西省_OUTBREAK_5157,51,9a351fa33e4642baa49bbd4736c383b0
山西省_OUTBREAK_5157,51,9ca1245893074bb1b7955576fb5954dc
山西省_OUTBREAK_5157,51,bd216d163e5b43c8b4f5d7ba47c751ea
山西省_OUTBREAK_5157,51,1d9fedb4f98a412289560815f0550570
山西省_OUTBREAK_5157,51,9b6da8644b6246faafa89d916e64deb6
山西省_OUTBREAK_5157,51,dfac5a434070488d9c8e9b1eec4fd378
山西省_OUTBREAK_5157,51,9578023ecc18427a814a9fdd97d75870
山西省_OUTBREAK_5157,51,da02b8454bf94699867ec9b8b1b3ee49
山西省_OUTBREAK_5157,51,60dd98ce95a041a5a790bc4ea1827f81
山西省_OUTBREAK_5157,51,f1d4326ce073475e9a9d83002dde2cda
山西省_OUTBREAK_5157,51,8e4c7706a8744661bfd0d8d5b6c5643f
山西省_OUTBREAK_5157,51,b129256c63e14b48b143a6486b6209e2
山西省_OUTBREAK_5157,51,142feb290a984077afaa595b89d82167
山西省_OUTBREAK_5157,51,9eb79fbf4f9f44f193df32a7fd119590
山西省_OUTBREAK_5157,51,1a32051e9f584981b9accb45f0ebb498
山西省_OUTBREAK_5157,51,91e271cc5f9545559234579ebd495f9c
山西省_OUTBREAK_5157,51,c3e6833d292145569af7ffb548773711
山西省_OUTBREAK_5157,51,35f78fe7539243c0b3f21959a7fceb5d
山西省_OUTBREAK_5157,51,1d0831eaf92f4356990a343ffeee803d
山西省_OUTBREAK_5157,51,2ed453d17f9a4c0aa471a9c4ce188fc0
山西省_OUTBREAK_5157,51,83b2857a92784e51b038e6629f166510
山西省_OUTBREAK_5561,2,139f1b06eebb4d7887ca3a8ec7c2b99b
山西省_OUTBREAK_5561,2,f2d62d517765431893febde60ec72426
山西省_OUTBREAK_5638,3,48432cf32bea48b6a21db4121aea05d3
山西省_OUTBREAK_5638,3,306f69a35d8048cdae7a3884b3782d78
山西省_OUTBREAK_5638,3,b0f7d2ee595748439a6b8ad711596bd3
山西省_OUTBREAK_5742,4,6cdd1e0d20524a329246db830524ef47
山西省_OUTBREAK_5742,4,b5fd14a52fea4c76b3521ac8a54b3367
山西省_OUTBREAK_5742,4,9956218faccf41008bbc8b7266e42dde
山西省_OUTBREAK_5742,4,7e6d2768fabe43f7a64968223915b54c
山西省_OUTBREAK_5709,4,78de5f1d39f94384be6191a499b9d547
山西省_OUTBREAK_5709,4,4f1bf319dd734c7ca49c21d4dd6fbc4f
山西省_OUTBREAK_5709,4,b7e1ce087ce541ebbc3f4bca9b526558
山西省_OUTBREAK_5709,4,e940f6d943ea4d31a22b15dc5f60f90e
山西省_OUTBREAK_3988,6,c9d41e2ba9674ad180de62a73ef6296d
山西省_OUTBREAK_3988,6,48849ceff5fd4d0daa29a1111dc23f82
山西省_OUTBREAK_3988,6,490febde78614d8a986ba32c53b98683
山西省_OUTBREAK_3988,6,4309dcfb46fa449e9466a0655aa5f890
山西省_OUTBREAK_3988,6,a947fd01c1a34e3a969648c7b4b5108c
山西省_OUTBREAK_3988,6,8186c49f3316407c87925d762d3f7a0b
山西省_OUTBREAK_4201,17,10ea8fa467994dae90dabf7c5d5a14ab
山西省_OUTBREAK_4201,17,66cc8f29d25d415689c14e1d456915a0
山西省_OUTBREAK_4201,17,f3100953ad8b40c49a2535e2896d5e75
山西省_OUTBREAK_4201,17,8f9095fe99a44449a171aac1de0b5652
山西省_OUTBREAK_4201,17,a3f86f4133e84e258c8253ce6c8f33e1
山西省_OUTBREAK_4201,17,d3c90a12bbda4f34a22096c38445cf97
山西省_OUTBREAK_4201,17,72882f525ef045738f0ca9e493af451c
山西省_OUTBREAK_4201,17,1ac69bb8b17649848cce2232a3129f54
山西省_OUTBREAK_4201,17,8c7ff2a770e343918a7ddf0cf61b15de
山西省_OUTBREAK_4201,17,1b7d961e404447b3baf7f6547e68211d
山西省_OUTBREAK_4201,17,a4f8610a54924e288aa15ccc5df37fae
山西省_OUTBREAK_4201,17,6f813bafd8c84407a2a0e6f2b65adcf7
山西省_OUTBREAK_4201,17,e5c56a38e49d47208f82ca3c16e5aeb0
山西省_OUTBREAK_4201,17,1372aa4814c942b69e0c0ef71d2f8276
山西省_OUTBREAK_4201,17,c9529bff1828443e8c04bd7491b2bb70
山西省_OUTBREAK_4201,17,1bfab8aa11fe42a797003db40c489303
山西省_OUTBREAK_4201,17,7de056a986344a378c31b351a6b9e4f3
山西省_OUTBREAK_5526,3,3b1ec78e20ed4700a3be2189450201c5
山西省_OUTBREAK_5526,3,a9afdd572e9846808f6835477f8e459f
山西省_OUTBREAK_5526,3,0b3dd8f178454c77b105a6d3cd855c9c
山西省_OUTBREAK_2394,14,b3d7fe31fbf84eeb96b9fe7930e1b964
山西省_OUTBREAK_2394,14,46c98b75cbf54855af1338eb45fa3b0b
山西省_OUTBREAK_2394,14,4ff19f244ee543a7b3df4ca35488f2f2
山西省_OUTBREAK_2394,14,6d07686a47f04c8783f6faae0a6a0b14
山西省_OUTBREAK_2394,14,0a7771af5acc42589a6a96e2247c654f
山西省_OUTBREAK_2394,14,f7c78b2f577048a7979443dc9c866293
山西省_OUTBREAK_2394,14,8f8f870d08c049a387f91eba2c81c10f
山西省_OUTBREAK_2394,14,9a6de51c0f2b47a4b36c77231c7cd7db
山西省_OUTBREAK_2394,14,fd6aed445e614ab8b1cd9aea02c00dab
山西省_OUTBREAK_2394,14,b026b57c94ea4b898898fc5a0df827e1
山西省_OUTBREAK_2394,14,0ea05175e6554944a29eb26ea65c16b2
山西省_OUTBREAK_2394,14,625def49de164c35af0576bcb133878d
山西省_OUTBREAK_2394,14,87e2e56c7f26402a98f75289ea61b800
山西省_OUTBREAK_2394,14,e53f08a06b5a4856a90edc06f08ce2f7
山西省_OUTBREAK_2305,2,aaf466d903ff4f9ebe49583797fe8a61
山西省_OUTBREAK_2305,2,36626d9a180f4570b24bb8378174ad1b
山西省_OUTBREAK_2318,3,c0a3883e38964838a511bedd09fc1430
山西省_OUTBREAK_2318,3,906b9b41a1d14d18a763f73eae54a004
山西省_OUTBREAK_2318,3,7e3e3d67d62441ef93993e1cc9aed466
山西省_OUTBREAK_2101,4,6f041c587d294422bf20a36d7fbd56b8
山西省_OUTBREAK_2101,4,c985d8ee5d64445988267e1ad834906a
山西省_OUTBREAK_2101,4,42d5f416c81d428cad51d5a632aead59
山西省_OUTBREAK_2101,4,aecc6e1004f243fa96aeaff35ec455fa
山西省_OUTBREAK_2135,2,e0b86715bb9c44ad99ee6caa14e185b4
山西省_OUTBREAK_2135,2,d0d1c0008b6e40bf9bdfbcb71043a16d
山西省_OUTBREAK_2195,6,65d998d5be5f40ed8209cab8ff9f1a5c
山西省_OUTBREAK_2195,6,d35790efed8142fd930c2fe6f03ea241
山西省_OUTBREAK_2195,6,cdf3088d5f2743d28187fbb1bbded9c1
山西省_OUTBREAK_2195,6,498ee3dc8923407bb898d18bb5784539
山西省_OUTBREAK_2195,6,bf8d67195e984114a16bfb0dbe96d145
山西省_OUTBREAK_2195,6,6e69754627854efeb602dd0fa4861220
山西省_OUTBREAK_2233,4,12182b76ceef4a0486ecaafa045c915e
山西省_OUTBREAK_2233,4,fa56256472e14b70bb9c5bcb96b0df1d
山西省_OUTBREAK_2233,4,5c6965b8d3fa4615808ff9ba33019aa5
山西省_OUTBREAK_2233,4,eb156537888548bd99a761af6ab7c1de
山西省_OUTBREAK_2231,19,6de89b74ee5d47b3a149ee46c073fde1
山西省_OUTBREAK_2231,19,9437fb63ffee4379918e788c88d86b26
山西省_OUTBREAK_2231,19,002eea349d82478fb0b511e65436deec
山西省_OUTBREAK_2231,19,f898fe9464074ddfb804d1f522b68111
山西省_OUTBREAK_2231,19,1665973ee7ce4bf6b0276ec1c4dcc55e
山西省_OUTBREAK_2231,19,0e09a11d5a34419f93bc79bbe1e91e32
山西省_OUTBREAK_2231,19,9d0a613d52da4c20a59bca2705b231fe
山西省_OUTBREAK_2231,19,fd3e5b67a37e489f84ad92cd0edce29d
山西省_OUTBREAK_2231,19,398d0c769db64b9d9d878a2efe1830cf
山西省_OUTBREAK_2231,19,29279179a9d14bbbb25c12987c50ec5c
山西省_OUTBREAK_2231,19,39520a763c8a406ebead5b2bf888fa1b
山西省_OUTBREAK_2231,19,eaa98ebb49f64a2cbc0edd0c3aa1cd56
山西省_OUTBREAK_2231,19,c9ce2086201b4fd7898ba58b295ac725
山西省_OUTBREAK_2231,19,853ba1fd9cce439f868545d19cb6f93e
山西省_OUTBREAK_2231,19,f7876aff926447b6817768eaa24339c1
山西省_OUTBREAK_2231,19,23eef05df62d4b4287898d39da540eae
山西省_OUTBREAK_2231,19,940f0f792fb5415e883d8d90563b9a80
山西省_OUTBREAK_2231,19,0c479a0022404eed87789c9b96310bfe
山西省_OUTBREAK_2231,19,baa68f7c995644599194900558425440
山西省_OUTBREAK_2239,30,e0b5f95c67f747649d45a55e23deeb0d
山西省_OUTBREAK_2239,30,b86ee52b91854427904feeaf181d8318
山西省_OUTBREAK_2239,30,00985e5b7e3b43399e2f6d1f4443cfd4
山西省_OUTBREAK_2239,30,1bc695cd781c47e68e5ef876569bf4dd
山西省_OUTBREAK_2239,30,d692da0c49fa408883067df2316b2cde
山西省_OUTBREAK_2239,30,5944bf07897f486998c44287de20cc70
山西省_OUTBREAK_2239,30,d18aeaf9a6ac422fa1a5e64f4d1b25ee
山西省_OUTBREAK_2239,30,506d6f3c86dd45a1a1483fdb8c742c48
山西省_OUTBREAK_2239,30,d5eb2cc07e54426998cf902450456c3d
山西省_OUTBREAK_2239,30,ff9402c639af47e2adae9ec54d11c315
山西省_OUTBREAK_2239,30,b30a6dc8756a4aaa96f886e3538220ea
山西省_OUTBREAK_2239,30,89440e37d36a4754bbafe33dcb1652dc
山西省_OUTBREAK_2239,30,f7f688b6a30a43ed80d83d4eb60426d6
山西省_OUTBREAK_2239,30,78e086b91e7f4c31bb0febb296bff7dd
山西省_OUTBREAK_2239,30,c14a7d9fd53c4097b45c47da77949803
山西省_OUTBREAK_2239,30,e95fb48f2e9c49d38464b715122f8aee
山西省_OUTBREAK_2239,30,ab18bbdebb514c44b1fa71d7e8a277e0
山西省_OUTBREAK_2239,30,c525f585970f4787a65fc9867642197d
山西省_OUTBREAK_2239,30,058ecbb3c1ac4fdaae1d6d749be62df7
山西省_OUTBREAK_2239,30,559fb2f4199f4e2296ad8e8a1db038f9
山西省_OUTBREAK_2239,30,37c860d46e5b4b358004cdeb18d99b04
山西省_OUTBREAK_2239,30,1bcc66fe86c94bd99b91aa5426e8a30e
山西省_OUTBREAK_2239,30,2c11c2299ce2484b81ff0b303a795047
山西省_OUTBREAK_2239,30,e05dbb2568da4f00aa9494b97251a69f
山西省_OUTBREAK_2239,30,a57963dddef04dae9b356f18227bf1ab
山西省_OUTBREAK_2239,30,fac4860d6cdd4bd79c0637cc44d7acf3
山西省_OUTBREAK_2239,30,a664e02dd39044978901060bf63fd2a8
山西省_OUTBREAK_2239,30,a011b98554a64d4e981959edaed6eeab
山西省_OUTBREAK_2239,30,4aebb87adaeb498591a74e08648c7847
山西省_OUTBREAK_2239,30,0ca474f5a63d470ba599ea21d8337791
山西省_OUTBREAK_5744,3,c431e5e27bb54375927635972cd65831
山西省_OUTBREAK_5744,3,d22eb6635fb14b33b55d4e71e6bf397e
山西省_OUTBREAK_5744,3,6fa208d14ca141de9ef93e0c70bc3be5
山西省_OUTBREAK_5754,2,788e6a39397040f597861225acb4dd2d
山西省_OUTBREAK_5754,2,f7a2055b67c248408207d44cbe1f0860
山西省_OUTBREAK_1929,2,1f39f89c58c44ba8a8e62777ebda02ab
山西省_OUTBREAK_1929,2,360cf9ef0ae3403eb82b7d76cdcdfa29
山西省_OUTBREAK_1935,4,2a44ce4864a74a65b49ec32f74d68209
山西省_OUTBREAK_1935,4,ef3b8ef851a648a9a4c5252105ac27fa
山西省_OUTBREAK_1935,4,6bf7c5a2b4494ad182f9552010dd1a3c
山西省_OUTBREAK_1935,4,4052e4ced8224711b61bedcd06c9cb4b
山西省_OUTBREAK_1932,18,25c30ce4612649d6be7e75aee2357b1c
山西省_OUTBREAK_1932,18,89a1113e16b242c9b7419aa987e4d1a8
山西省_OUTBREAK_1932,18,17e11634f6ed4f1ba067d04b5d27c2b2
山西省_OUTBREAK_1932,18,374cbd66e96b40d5949d4dd122cd643c
山西省_OUTBREAK_1932,18,e049404b2679494ebe0fc32d171e285a
山西省_OUTBREAK_1932,18,41cb14841d1e4967b2423396725e1f0e
山西省_OUTBREAK_1932,18,6f71c3157fa24a7b937f330b543e0c8f
山西省_OUTBREAK_1932,18,52251d80f796457584131cc9ba547e0d
山西省_OUTBREAK_1932,18,44cd812ce28147cfa8d42eefa51bc1ea
山西省_OUTBREAK_1932,18,7a83723362b648faa95998f8df1a2101
山西省_OUTBREAK_1932,18,824329693e964dd69931a689a745d1c2
山西省_OUTBREAK_1932,18,2cc9737e1b814d6ea64e69d43017ee21
山西省_OUTBREAK_1932,18,c4492bc45ce2493f9544cf1b21e91a1e
山西省_OUTBREAK_1932,18,5747744c33044fbb9f9601e1d3c32841
山西省_OUTBREAK_1932,18,c7d562637dfb42c5b2ec376fb5d28ea3
山西省_OUTBREAK_1932,18,a06563111f1a4516a0b6656fed2d1f04
山西省_OUTBREAK_1932,18,8642178f9b9b4de6a126909a8aeee748
山西省_OUTBREAK_1932,18,c30b92c1a0404d259abc050953e6b79a
山西省_OUTBREAK_2045,5,6b54e534d86842c19dd577458c03e087
山西省_OUTBREAK_2045,5,3e09896e93d442e885aff022583096ef
山西省_OUTBREAK_2045,5,34a1c6507c184794b5d3fbf91e651b6b
山西省_OUTBREAK_2045,5,380ac86212b647d0829b36506c52ee78
山西省_OUTBREAK_2045,5,c62155ec57cc43649285e39d8b5a30e4
山西省_OUTBREAK_5554,5,c6267b6085b04c24accf45c8526ee38e
山西省_OUTBREAK_5554,5,a2b0aa55ea564eff8779abedcb2db8ee
山西省_OUTBREAK_5554,5,122f23fb6c7f4540a9528440820fb7e7
山西省_OUTBREAK_5554,5,d8dd41cce5234ebc9ad299f95f2a5d26
山西省_OUTBREAK_5554,5,8ba7322a4d994802ac4344cdad796480
山西省_OUTBREAK_2006,5,1feb847e10ae4613837d178bf55d0184
山西省_OUTBREAK_2006,5,58b86b3065434965847cc0cb309c22e7
山西省_OUTBREAK_2006,5,015195aba11a4ffebbfc21d5af7263ae
山西省_OUTBREAK_2006,5,10afde5f64cb45d9b05d0daf16c466bd
山西省_OUTBREAK_2006,5,f83b78d6c09b44c48e9ba3586d51929b
山西省_OUTBREAK_2678,4,3c21c80746784ea88908e5fcd623fc59
山西省_OUTBREAK_2678,4,e98a6449064841f998c91ca2f2fb6d0c
山西省_OUTBREAK_2678,4,5ff0716ee40f427aa8cde3dc4e19d6cd
山西省_OUTBREAK_2678,4,4d9267c99fbb42919edbba349cc34fec
山西省_OUTBREAK_5493,5,bf370492431f410a9a85feeec0778aa1
山西省_OUTBREAK_5493,5,8a983645b83d4ae4ad54de31742a9b63
山西省_OUTBREAK_5493,5,029743b35b77489894e05117b3f808ae
山西省_OUTBREAK_5493,5,dbadc1119c3748d989ffe48ec4018fab
山西省_OUTBREAK_5493,5,91b20245a3324a2c9bf9d1ae2de5c9de
山西省_OUTBREAK_5562,3,4807827dd01b432bbfcc463c0a2b26d1
山西省_OUTBREAK_5562,3,c449a734660f4f3b95892ba6e311c49a
山西省_OUTBREAK_5562,3,13af650f59564b17b744f65abb2d367e
山西省_OUTBREAK_2705,3,479ca257e0d84efaae757fb7c5a5266f
山西省_OUTBREAK_2705,3,cbed94ac4c7a4cac9d9231cd26fdd510
山西省_OUTBREAK_2705,3,9e08778880864e04bfe1006f8e89e4e8
山西省_OUTBREAK_5593,3,d82ee4d661d84ad5880076447374d737
山西省_OUTBREAK_5593,3,9433dbf4712b4911a459a303b9e27636
山西省_OUTBREAK_5593,3,1d138386f71b4feebdb955c860ed815f
山西省_OUTBREAK_2713,4,748c9a6b1a514ca8b2d263a703b7da34
山西省_OUTBREAK_2713,4,855e8d685e3c44bea0403d26657229c0
山西省_OUTBREAK_2713,4,cdd676813ad34d06a0515307830797af
山西省_OUTBREAK_2713,4,38901de38e794a8693293dfab5601b44
山西省_OUTBREAK_5787,3,c671305970594e23b10130797bedba8e
山西省_OUTBREAK_5787,3,9f7700f85adc4dcc9aa921a74e28bc4b
山西省_OUTBREAK_5787,3,d4484e71d4ae4a1fa6b33fe4b941301f
山西省_OUTBREAK_5585,4,fadf93ad5b6b4531922059f27e02fcf1
山西省_OUTBREAK_5585,4,6df9b75a37b24c54998f310d03751480
山西省_OUTBREAK_5585,4,1b07c593dfb24496acf37585e273c92b
山西省_OUTBREAK_5585,4,e7392e6dc29e4880b3e89cc0350ab54e
山西省_OUTBREAK_5602,2,20550603fd7045b3a8b7a9bc30ee474b
山西省_OUTBREAK_5602,2,9748707318564d4a882910496a430b59
山西省_OUTBREAK_5757,2,e90befe0dc5c415185a61bbc16140414
山西省_OUTBREAK_5757,2,7cfc5fb3aeac45b79af08a3d69c7416f
山西省_OUTBREAK_5507,3,0738c3299d134c87a136ea1513d4eb7f
山西省_OUTBREAK_5507,3,459cb5391884435d870f70e31b0410ff
山西省_OUTBREAK_5507,3,2035aaae832d433d9e39ed7a63af753a
山西省_OUTBREAK_5497,2,03d02ca110b946c18b369be505743c5e
山西省_OUTBREAK_5497,2,b31f1d2854504b7d99882ca2eebfb812
山西省_OUTBREAK_5675,3,86a60ada21454cd5af2fefd41063b1a6
山西省_OUTBREAK_5675,3,3dcc65bc04e246d9b2a84cceae146f2b
山西省_OUTBREAK_5675,3,c5048a9b9fea4bc0bd8b20717eb20720
山西省_OUTBREAK_5678,2,9a78745a40bb4ad58106810255f2bd99
山西省_OUTBREAK_5678,2,3e524123739a49cf8a9ac971e5385913
山西省_OUTBREAK_5733,2,63683e81b24f4a43856f5645d7e65f89
山西省_OUTBREAK_5733,2,86bb6600dd2949faaceae5ed739c964b
山西省_OUTBREAK_5792,2,c5e7b0170fc5404699d22df36307701c
山西省_OUTBREAK_5792,2,a2a1b4e92cf14d94b919c8032066a09b
山西省_OUTBREAK_5529,4,0d54a03365ae474d9414c7b698881f49
山西省_OUTBREAK_5529,4,412c53a7c51c4935a7c04d03447b971a
山西省_OUTBREAK_5529,4,388c7dbe9b684b729809088536dccf3c
山西省_OUTBREAK_5529,4,d96f6fc035db4402b1aeaa5f1fb71c59
山西省_OUTBREAK_5642,2,63164b4bdba0447192bc16b46a2a9679
山西省_OUTBREAK_5642,2,320c72ba53114a75b4c71ee99b38ec09
山西省_OUTBREAK_2550,7,1ebc4177619644ff86908135ac2ee481
山西省_OUTBREAK_2550,7,8253c032fcce4eda991542e360a9a616
山西省_OUTBREAK_2550,7,0dbd56707f414d078eb3616187315472
山西省_OUTBREAK_2550,7,8356c85b4d8546c98324246b57f0bb50
山西省_OUTBREAK_2550,7,ff708745da03479db5df03da01bac413
山西省_OUTBREAK_2550,7,69a98b4252484b4ebe051b02535f9c37
山西省_OUTBREAK_2550,7,4954cebca6da496580080b0af29180b7
山西省_OUTBREAK_2588,5,98be2166d1a94a8384b86d60c971edd4
山西省_OUTBREAK_2588,5,14fd50a138f7406e994ca09e95a04f1a
山西省_OUTBREAK_2588,5,58367eb9c34445d68f511ade1d81af92
山西省_OUTBREAK_2588,5,42cb682c42934ecd99e5a24f0d1b3937
山西省_OUTBREAK_2588,5,4c49044e31184e7c8d0999118edd2e4a
内蒙古自治区_OUTBREAK_1455,6,0d839025d2594dcc8134982329db1f3e
内蒙古自治区_OUTBREAK_1455,6,6655281badcd4bdca3e434e052be6a57
内蒙古自治区_OUTBREAK_1455,6,bb279c7d738c49e1bfcb0a8f6fa62121
内蒙古自治区_OUTBREAK_1455,6,392fe10c43c948cabc50252c57aa3e42
内蒙古自治区_OUTBREAK_1455,6,10db56fc88ce44a3b0e2ca51ace727f5
内蒙古自治区_OUTBREAK_1455,6,64792ebfae7642fd8834561f7fc06af1
内蒙古自治区_OUTBREAK_1359,27,90e707ef553a43db8cb500542b007d45
内蒙古自治区_OUTBREAK_1359,27,653c99ca1a8841cabb04e0b7052d946b
内蒙古自治区_OUTBREAK_1359,27,bfe49cadcced45cd8edd8d70e3efa314
内蒙古自治区_OUTBREAK_1359,27,8e87f0a57db14b159c52c84f9a079516
内蒙古自治区_OUTBREAK_1359,27,1fad621276ce4519a24f63adf4062f39
内蒙古自治区_OUTBREAK_1359,27,eabbd82b69ba434dbda9534a617ea04a
内蒙古自治区_OUTBREAK_1359,27,8ac411df4c5d4195a6d9f6dc558e7b45
内蒙古自治区_OUTBREAK_1359,27,de405db0ad2843df87d04e3fbbbd5943
内蒙古自治区_OUTBREAK_1359,27,d39f6bcc9fec445dbb8fc9953e83d6cd
内蒙古自治区_OUTBREAK_1359,27,05d93354993943199c32022807c6bd1d
内蒙古自治区_OUTBREAK_1359,27,eb76f8c09e6547fd9438eae7829807ae
内蒙古自治区_OUTBREAK_1359,27,3ff4f3769f204c9790d631ba0dd3bbe4
内蒙古自治区_OUTBREAK_1359,27,c3794f247e7046f799190e3bd9efe04f
内蒙古自治区_OUTBREAK_1359,27,b5e968d4ca834fffb442ecd7cfe6d80b
内蒙古自治区_OUTBREAK_1359,27,fdf94e2b3b8e4d2c8ab557e35a036ec9
内蒙古自治区_OUTBREAK_1359,27,2b5a4382d85a40f0baa6a050b27c7738
内蒙古自治区_OUTBREAK_1359,27,98d86450d17c4949b01cb89042de7d09
内蒙古自治区_OUTBREAK_1359,27,7f216644244f450baa7965c6246416c0
内蒙古自治区_OUTBREAK_1359,27,45c7033c54d241b1a05ab2367ccd32fe
内蒙古自治区_OUTBREAK_1359,27,97f778536276444e862264f8a213f727
内蒙古自治区_OUTBREAK_1359,27,fc35f64966ee436dae1e3011fddbf4fe
